emp_no,first_name,last_name,salary,title,dept_name
65958,Heon,Bierman,60448,Senior Staff,Human Resources
65966,Jessie,Macedo,93229,Senior Staff,Marketing
65974,Fayez,Schicker,64809,Senior Staff,Marketing
65978,Fay,Chaudhuri,49877,Senior Staff,Sales
65981,Jayson,Bharadwaj,40000,Engineer,Production
66019,Surveyors,Rosis,56619,Technique Leader,Development
66039,JoAnna,Georgatos,75671,Staff,Marketing
66062,Zita,Ranta,55543,Senior Staff,Sales
66067,Aruna,Domenig,68695,Senior Engineer,Quality Management
66073,Zhongwei,Marrevee,54058,Senior Staff,Customer Service
66086,Sverrir,Salvesen,57240,Senior Engineer,Production
66120,Nobuyoshi,Pusterhofer,50066,Senior Staff,Research
66123,Jinxi,Comte,47981,Senior Engineer,Development
66126,Basil,Schneeberger,64596,Senior Engineer,Quality Management
66131,Kasturi,Vuskovic,57171,Senior Engineer,Customer Service
66145,Hironobu,Ashish,40000,Senior Engineer,Development
66159,Fuqing,Jervis,54699,Senior Engineer,Development
66170,Aksel,Ohori,81664,Senior Engineer,Production
66183,Ortrud,Frijda,40000,Senior Engineer,Development
66198,Seongbin,Edelhoff,40000,Senior Staff,Sales
66202,Kolar,Giveon,51614,Senior Engineer,Production
66205,Yannik,Argence,55476,Senior Staff,Research
66217,Dmitry,Karner,75004,Senior Staff,Marketing
66218,Branimir,Gulak,40000,Senior Staff,Customer Service
66223,Yakichi,Rattan,43593,Senior Staff,Finance
66225,Mayumi,Stifter,61054,Senior Staff,Sales
66226,Deniz,Baba,60584,Senior Engineer,Production
66229,Dannz,Mayerwieser,75284,Senior Staff,Marketing
66231,Chaosheng,Keohane,43199,Senior Engineer,Development
66247,Aleksandar,Mitina,40000,Senior Engineer,Production
66254,Ghassan,Mahnke,69979,Senior Staff,Sales
66258,Sumant,Schonegge,40000,Staff,Research
66289,Taizo,Keohane,75519,Senior Staff,Sales
66291,Tzu,Ouhyoung,47774,Senior Engineer,Development
66293,Jaewon,Stroustrup,40000,Senior Staff,Finance
66296,Aloke,Iivonen,49732,Senior Engineer,Quality Management
66314,Alagu,Sluis,40000,Senior Staff,Marketing
66336,Youjian,Sidje,41301,Engineer,Production
66351,Shir,Bierbaum,49817,Senior Engineer,Production
66356,Masato,Coorg,69641,Staff,Sales
66361,Almudena,Boudaillier,45648,Senior Staff,Human Resources
66364,Jaewon,Picco,54518,Senior Engineer,Production
66374,Gen,Thambidurai,78924,Senior Staff,Finance
66376,Berhard,Antonisse,53900,Senior Staff,Research
66380,Sumant,Furudate,40000,Senior Staff,Customer Service
66383,Herbert,Marsiglia,40000,Senior Staff,Human Resources
66419,Przemyslawa,Perna,40000,Senior Engineer,Research
66425,Mats,Eppinger,57825,Senior Engineer,Development
66434,Martins,Mungall,40000,Engineer,Production
66435,Sampalli,Braunschweig,40521,Engineer,Production
66445,Kazuyasu,Zykh,82921,Senior Staff,Sales
66447,Greger,Conia,45183,Senior Engineer,Development
66455,Doohun,Puppo,70674,Senior Staff,Sales
66460,Xiaoheng,Antonisse,40000,Technique Leader,Production
66467,Zine,Erdmenger,40000,Technique Leader,Development
66475,Gopalakrishnan,Birsak,40000,Engineer,Development
66477,Christfried,Borstler,54869,Senior Engineer,Development
66480,Subhrajyoti,Tempesti,49021,Senior Staff,Sales
66481,Nalini,McClurg,56223,Senior Engineer,Development
66485,Nadjib,Morrey,40000,Senior Engineer,Development
66486,Tonia,Ghelli,49737,Senior Engineer,Development
66502,Changho,Ducloy,40000,Senior Engineer,Production
66516,Akeel,Crouzet,40000,Senior Staff,Human Resources
66519,Masami,Selenyi,62188,Senior Staff,Marketing
66520,Juichirou,Bakhtari,40000,Technique Leader,Quality Management
66521,Taiji,Krychniak,40000,Senior Engineer,Quality Management
66526,Uwe,Casley,40000,Senior Engineer,Production
66536,DeForest,Malinowski,45280,Technique Leader,Production
66552,Sakthirel,Erva,40000,Senior Staff,Customer Service
66556,Hongzhu,Remmele,57942,Senior Engineer,Production
66560,Leaf,Lammel,42133,Senior Staff,Sales
66565,Kien,Perez,40000,Senior Engineer,Development
66577,Serap,Reutenauer,40000,Senior Engineer,Production
66588,Zine,Itschner,66371,Senior Staff,Customer Service
66589,Troy,Yurov,64957,Engineer,Development
66597,Hugo,Krychniak,40000,Senior Staff,Production
66603,Dipankar,Mamelak,40000,Senior Engineer,Production
66604,Bezalel,Hiroyama,40000,Senior Engineer,Development
66605,Chiranjit,Suermann,78878,Senior Staff,Marketing
66625,Wayne,Jeong,40000,Engineer,Quality Management
66646,Chanjung,Erman,50529,Engineer,Development
66647,Charmane,Leppanen,40000,Engineer,Production
66650,Luigi,Lanzelotte,47301,Senior Engineer,Production
66655,Tomokazu,Castellani,40000,Technique Leader,Production
66668,Achilleas,Reeken,40000,Senior Staff,Customer Service
66686,Gopalakrishnan,Flanders,40000,Senior Engineer,Production
66687,Kien,Simmen,75962,Senior Staff,Marketing
66695,Mihalis,Bondorf,44669,Senior Staff,Research
66713,LiMin,Zyda,52499,Senior Staff,Finance
66716,Elgin,Kermarrec,57224,Staff,Sales
66743,Hilary,Versino,50402,Senior Engineer,Production
66744,Chuanyi,Puppe,40000,Senior Staff,Development
66753,Margo,Ramsey,40000,Senior Engineer,Production
66754,Mabhin,Angiulli,40000,Engineer,Production
66775,Mariangiola,Milicia,47616,Senior Engineer,Development
66801,Bogdan,Orlowska,43258,Senior Engineer,Production
66802,Mohit,Karlin,40696,Senior Staff,Finance
66828,Frederique,Narahara,62909,Engineer,Development
66837,Parto,Daescu,73611,Senior Engineer,Production
66848,Supot,Brickell,40000,Senior Staff,Customer Service
66851,Mona,Lyonns,48823,Senior Engineer,Development
66858,Morris,Perng,60632,Senior Staff,Customer Service
66866,Luise,Sundgren,56785,Technique Leader,Development
66867,Behnaam,Biron,45197,Senior Staff,Finance
66869,Pasqua,Worfolk,40000,Senior Engineer,Production
66907,Turgut,Bardell,40000,Senior Staff,Human Resources
66909,Demin,Sooriamurthi,40000,Senior Engineer,Production
66921,Weiru,Deville,45905,Senior Engineer,Development
66937,Chenye,Heering,53428,Engineer,Development
66945,Perry,Kusakabe,74549,Senior Staff,Marketing
66957,Gino,Shrader,40000,Senior Staff,Customer Service
66961,Lech,Albarhamtoshy,67854,Senior Staff,Sales
66980,Pranay,Osgood,61357,Senior Staff,Finance
66982,Youpyo,Rosti,40000,Staff,Research
66991,Khoa,Ranum,51285,Assistant Engineer,Production
66993,Malu,Georgakopoulos,50737,Senior Staff,Finance
67006,Elvia,Alblas,40000,Senior Staff,Production
67011,Van,McClure,43853,Senior Staff,Human Resources
67014,Arup,Jakobus,59338,Senior Staff,Finance
67029,Sorina,Heydon,50518,Senior Staff,Research
67033,Weiru,Schaaf,62407,Senior Engineer,Production
67046,Keiichiro,Thebaut,40000,Senior Staff,Research
67051,Randy,Pearson,48047,Engineer,Development
67066,Josyula,Perez,46143,Engineer,Development
67076,Jasminko,Farris,40000,Senior Engineer,Development
67084,Shigeo,Isaak,59309,Senior Engineer,Production
67112,Sreekrishna,Henders,66242,Senior Staff,Finance
67115,Siamak,Bernardeschi,40000,Senior Engineer,Quality Management
67135,Candida,Fendler,47076,Senior Staff,Research
67138,Surveyors,Kaltofen,40000,Technique Leader,Production
67146,Horward,Hertweck,84628,Senior Staff,Sales
67164,Eckart,Bade,40000,Senior Engineer,Production
67165,Chikako,Schapire,69164,Staff,Sales
67198,Fuqing,Schahn,61371,Senior Staff,Customer Service
67216,Yongmao,Streng,49235,Technique Leader,Development
67227,Shuky,Showalter,40000,Senior Engineer,Development
67233,Gad,Baalen,46571,Senior Staff,Finance
67253,Shiv,Szmurlo,40000,Senior Engineer,Development
67272,Val,Minakawa,45253,Senior Staff,Finance
67301,Xuedong,Danlos,80777,Staff,Sales
67306,Peternela,Molenkamp,40000,Senior Engineer,Development
67327,Tomokazu,Ernst,40000,Engineer,Development
67333,Takahiro,Ebeling,40963,Staff,Production
67345,Mani,Rando,60971,Senior Engineer,Development
67352,Masaru,Awdeh,52072,Engineer,Development
67357,Pradeep,Millington,40230,Senior Staff,Customer Service
67362,Ranga,Cardazo,40000,Senior Staff,Human Resources
67366,Ayonca,Bratten,49750,Senior Engineer,Quality Management
67367,Karlis,Birch,77782,Senior Staff,Sales
67377,Mingdong,Sherertz,40000,Technique Leader,Production
67379,Masadi,Srimani,44380,Technique Leader,Production
67381,Gita,Weedon,42660,Staff,Research
67395,Sakthirel,Basart,40000,Senior Engineer,Quality Management
67402,Maya,Ruemmler,61864,Senior Staff,Sales
67404,Shaz,Shobatake,45835,Senior Engineer,Development
67426,Haldun,Geffroy,40000,Senior Engineer,Development
67428,Dharmaraja,Diderrich,40000,Engineer,Development
67438,Niranjan,Makinen,40000,Senior Engineer,Development
67450,Khosrow,Seiwald,77206,Senior Staff,Marketing
67451,Siamak,Stellhorn,46580,Senior Engineer,Development
67476,Gino,Kilgour,40000,Staff,Production
67477,Morrie,Vasanthakumar,58087,Senior Engineer,Development
67483,Oguz,Chartres,66835,Senior Engineer,Development
67500,Vasiliy,Laurillard,53652,Senior Staff,Customer Service
67506,Collette,Verhoeff,58501,Senior Staff,Sales
67523,Pohua,Gelosh,44111,Senior Engineer,Research
67526,Shay,Roisin,44569,Senior Engineer,Production
67529,Alejandro,Passino,45779,Senior Engineer,Development
67537,Somnath,Uludag,68252,Senior Staff,Finance
67549,Ute,Pezzoli,40000,Senior Engineer,Production
67553,Freyja,Hutter,66416,Senior Staff,Sales
67554,Xiaoheng,Bhattacharjee,41865,Technique Leader,Development
67567,Yuqun,Delgrossi,53312,Staff,Research
67570,Odysseas,Baig,79607,Senior Staff,Sales
67571,Gro,Iisaka,40000,Senior Staff,Human Resources
67572,Gro,Katalagarianos,40000,Senior Engineer,Development
67574,Lijie,Aingworth,40000,Senior Engineer,Development
67578,Perry,Muhlberg,57542,Senior Engineer,Production
67589,Hausi,Lampe,40000,Senior Staff,Finance
67594,Jiann,Aingworth,49158,Senior Staff,Human Resources
67609,Poornachandra,Berztiss,58305,Senior Staff,Sales
67613,Hyuncheol,Andreotta,44582,Senior Engineer,Production
67624,Atreyi,Luks,40000,Senior Staff,Customer Service
67632,Anestis,Schusler,40000,Senior Engineer,Quality Management
67640,Gen,Glinert,40000,Senior Staff,Development
67653,Mabo,Rathonyi,49386,Engineer,Development
67660,Kwangjo,Pena,85785,Senior Staff,Sales
67667,Basant,Butterworth,40000,Senior Staff,Human Resources
67675,Gila,Schiper,42889,Senior Engineer,Production
67682,Moni,Ozeri,47969,Senior Staff,Research
67683,Domenico,Linares,44038,Senior Engineer,Production
67684,Vincent,Pintelas,40000,Engineer,Development
67686,Lucien,Junet,64939,Senior Staff,Finance
67701,Chikara,Herbst,40000,Engineer,Quality Management
67709,Huei,Attimonelli,49191,Senior Staff,Customer Service
67729,Candida,Molenkamp,40000,Senior Engineer,Development
67740,Reinhard,Stifter,42141,Engineer,Development
67741,Yishay,Koblitz,58417,Senior Engineer,Development
67742,Toong,Hasham,41346,Senior Engineer,Production
67761,Jagoda,Rothe,40000,Senior Staff,Customer Service
67767,Elvis,Demos,40000,Staff,Customer Service
67774,Jongsuk,Fabrizio,40000,Senior Engineer,Production
67779,Niclas,Welham,70776,Senior Staff,Sales
67782,Almudena,Luga,47724,Senior Engineer,Production
67797,Chaoyi,Azuma,40000,Staff,Human Resources
67804,Margareta,Vesel,62747,Senior Staff,Finance
67807,Zissis,Ramalingam,53000,Senior Staff,Sales
67812,Reinhold,Reinhart,40000,Engineer,Development
67815,Zongyan,Coney,47975,Senior Engineer,Development
67820,Gay,Colorni,50975,Senior Engineer,Development
67823,Szabolcs,Muhlberg,55990,Senior Engineer,Development
67826,Selwyn,Detkin,62803,Senior Staff,Finance
67833,Aleksander,Iivonen,66291,Senior Staff,Finance
67835,Behnaam,Luft,58660,Senior Staff,Sales
67837,Barun,Heyers,64453,Staff,Marketing
67845,Xuejun,Back,70932,Senior Staff,Sales
67848,Shawna,Litzkow,40000,Senior Engineer,Customer Service
67853,King,Perl,40000,Technique Leader,Development
67862,Sven,Brizzi,75455,Senior Staff,Sales
67879,Hongzue,Michaels,40000,Technique Leader,Production
67885,Nishit,Suermann,40000,Senior Engineer,Development
67896,Werner,Guardalben,47155,Senior Engineer,Production
67929,Richard,Iisaka,40000,Senior Engineer,Development
67936,Valery,Bardell,40000,Senior Staff,Customer Service
67937,Odinaldo,Bashian,46209,Senior Engineer,Production
67948,Shay,Berztiss,40274,Senior Staff,Production
67954,Aleksandar,Liedekerke,40000,Senior Engineer,Production
67962,Jiann,Stille,66312,Senior Engineer,Production
67967,Marin,Stille,40000,Senior Engineer,Development
67968,Christoper,Narahara,49587,Senior Staff,Sales
67983,Gererd,Heusch,40912,Engineer,Customer Service
67989,Adib,Schwaller,67666,Senior Staff,Human Resources
67994,Hatim,Paludetto,56017,Senior Engineer,Production
67999,Sorina,Herber,101561,Senior Staff,Sales
68001,Marlo,Panwar,40000,Senior Engineer,Development
68003,Kellie,Ratzlaff,40000,Technique Leader,Development
68005,Hilary,Montresor,56329,Senior Engineer,Development
68010,Mohan,Tsunoo,40000,Senior Engineer,Quality Management
68028,Richara,Syang,72953,Senior Staff,Sales
68055,Narain,Jansen,52916,Senior Engineer,Production
68063,Karlis,Gide,43681,Senior Engineer,Production
68110,Ewing,Erni,40000,Engineer,Customer Service
68123,Shakhar,Rissland,80926,Staff,Sales
68124,Zhiguo,Gonthier,40000,Senior Staff,Human Resources
68138,Qunsheng,Poujol,40000,Senior Engineer,Production
68142,Aran,Nishimukai,73185,Senior Staff,Sales
68147,Breannda,Zhang,40000,Engineer,Development
68170,Etsuo,Kavanagh,60720,Senior Engineer,Production
68173,Gererd,Litzkow,40000,Senior Staff,Customer Service
68179,Guangming,Nyanchama,40000,Senior Engineer,Production
68199,Kwok,Litzkow,69041,Senior Engineer,Production
68218,Miquel,Renear,40000,Senior Engineer,Production
68233,Frederique,Penz,40000,Senior Engineer,Quality Management
68236,Harngdar,Farrow,48666,Senior Engineer,Production
68245,Valeska,Ramamoorthy,42009,Senior Staff,Marketing
68258,Kerryn,Acton,40000,Senior Engineer,Quality Management
68269,Marjo,Falster,57111,Technique Leader,Research
68293,Faiza,Mateescu,40000,Senior Engineer,Development
68313,Rosalie,Ferriere,40000,Senior Engineer,Quality Management
68321,Aris,Harbusch,40000,Senior Engineer,Development
68350,Arve,Speckmann,40000,Senior Engineer,Development
68367,Emdad,Vandervoorde,55259,Senior Staff,Research
68381,Stabislas,Hasham,57399,Senior Staff,Sales
68407,Jahangir,Peternell,80397,Senior Staff,Sales
68432,Tsuneo,Staylopatis,90197,Senior Staff,Research
68433,Maya,Wossner,75598,Senior Staff,Human Resources
68454,Weicheng,Kampfer,40000,Senior Engineer,Development
68478,Rutger,Plotkin,40000,Senior Staff,Human Resources
68499,Arfst,Bael,74774,Senior Engineer,Production
68500,Leah,Stellhorn,48903,Senior Staff,Customer Service
68508,Annemarie,Swist,40000,Senior Engineer,Development
68528,Sailaja,Ghalwash,43894,Senior Engineer,Quality Management
68536,Zorica,Perly,53192,Engineer,Development
68538,Kwangjo,Velasco,78262,Senior Staff,Marketing
68542,Licheng,Pollacia,40000,Senior Engineer,Production
68550,Alper,Perin,56706,Senior Engineer,Research
68552,Abdelkader,Gronowski,40000,Senior Staff,Customer Service
68568,Iara,Raney,47903,Senior Staff,Sales
68570,Kamakshi,Alvarado,40000,Senior Staff,Human Resources
68578,Weidon,Baranowski,49093,Senior Engineer,Production
68585,Vatsa,Bail,46172,Senior Staff,Human Resources
68596,Sergi,Penz,40000,Senior Staff,Customer Service
68599,Alair,Zucker,79116,Staff,Marketing
68603,Fabrizio,Rusterholz,76040,Senior Staff,Sales
68604,Kannan,Dymetman,71311,Senior Staff,Sales
68607,Xuejia,Zallocco,58750,Senior Staff,Sales
68626,Pragnesh,Schrift,40000,Senior Engineer,Production
68642,Arvind,Jumpertz,58286,Senior Staff,Finance
68673,Elvia,Bale,40000,Senior Engineer,Production
68679,Takahiro,Dredge,40000,Staff,Human Resources
68690,Elgin,Juneja,41653,Senior Engineer,Development
68692,Behnaam,Monarch,40783,Senior Engineer,Development
68699,Harjit,Baby,46009,Senior Staff,Research
68705,Arunas,Ferretti,66448,Senior Engineer,Development
68709,Marke,Zaccaria,40000,Senior Engineer,Development
68714,Alselm,Nishimukai,51121,Technique Leader,Quality Management
68717,Yishai,Chenoweth,42754,Senior Engineer,Quality Management
68744,Khedija,Spelt,45303,Senior Engineer,Development
68747,Chikara,Binkley,40000,Engineer,Development
68756,Jayesh,Syang,40000,Senior Staff,Customer Service
68761,Rasikan,Zuberek,56609,Staff,Development
68769,Gill,Akaboshi,65192,Senior Staff,Finance
68770,Perla,Lunn,40000,Senior Staff,Finance
68773,Hugo,Isaac,51685,Senior Engineer,Development
68780,Berni,Itschner,40000,Technique Leader,Development
68788,Reuven,Kaiser,50886,Senior Engineer,Production
68798,Theirry,Murtagh,40000,Senior Engineer,Production
68801,Ymte,Ramsay,40000,Senior Engineer,Development
68808,Morrie,Beerel,40000,Senior Engineer,Development
68809,Oldrich,Menhardt,62793,Senior Staff,Research
68839,Shuky,Famili,65014,Senior Staff,Sales
68840,Quingbo,Nourani,40205,Senior Staff,Marketing
68843,Yucel,Kalafatis,65079,Senior Staff,Finance
68862,Christoper,Schonegge,40000,Engineer,Production
68872,Dzung,Munro,59621,Senior Staff,Customer Service
68880,Elvis,Assaf,88365,Senior Staff,Sales
68890,Mantis,Baer,94575,Senior Staff,Finance
68895,Suvo,Senzako,42830,Senior Staff,Finance
68900,Pohua,Sevcikova,40000,Senior Engineer,Development
68901,Aron,Gilg,40000,Technique Leader,Quality Management
68909,Jayson,Rajcani,40000,Senior Engineer,Development
68910,Basim,Maccarone,79321,Senior Staff,Marketing
68911,Francoise,Ratzlaff,55613,Senior Engineer,Production
68913,Tayeb,Seuren,40000,Senior Staff,Customer Service
68914,Subhankar,Hebert,43813,Senior Staff,Production
68917,Menkae,Peot,52764,Senior Engineer,Development
68919,Licheng,Aamodt,40000,Engineer,Production
68940,Froduald,Garrabrants,63903,Senior Staff,Sales
68947,Toshimo,Bergere,74667,Senior Staff,Finance
68951,Shichao,Leppanen,73533,Senior Engineer,Quality Management
68964,Fai,Francisci,60946,Senior Engineer,Development
68966,Shuho,Carrera,49407,Senior Staff,Marketing
68978,Rildo,Dalton,40000,Senior Staff,Customer Service
68998,Remko,Serra,40000,Senior Engineer,Quality Management
69007,Brewster,McAffer,48782,Staff,Customer Service
69014,Xuejun,Chenney,43889,Senior Engineer,Production
69019,Valdiodio,Rothenberg,66458,Staff,Sales
69020,Udo,Masaki,49799,Senior Engineer,Development
69022,Kendra,Benzmuller,67026,Senior Staff,Marketing
69027,Make,Gihr,53717,Senior Staff,Finance
69032,Dhritiman,Mawatari,51396,Technique Leader,Production
69050,Nidapan,Anily,68511,Senior Staff,Sales
69064,Alair,Babb,40445,Senior Engineer,Production
69084,Kazuhisa,Thisen,55971,Senior Staff,Marketing
69092,Sreenivas,Denna,40000,Engineer,Production
69118,Irena,Lakshmanan,63488,Senior Staff,Finance
69122,Weiwu,Templeman,40000,Senior Staff,Production
69131,Shuzo,Hebert,40545,Senior Staff,Research
69136,Younwoo,Busillo,52907,Senior Engineer,Production
69166,Bernd,Chiodo,45681,Senior Staff,Human Resources
69173,Georgy,Adachi,40000,Senior Staff,Customer Service
69177,Shan,Marchegay,47059,Technique Leader,Development
69181,Toshiko,Schiper,71449,Senior Staff,Finance
69206,Bojan,Melichar,40000,Senior Engineer,Development
69217,Atreyi,Brandsma,66959,Senior Engineer,Production
69222,Elliott,Llado,43906,Senior Engineer,Production
69226,Reinhold,Wursthorn,40000,Senior Engineer,Development
69228,Urs,Shimshoni,48344,Senior Engineer,Quality Management
